Date,day,month,year,Customer Age,Customer Gender,data_country,State_encoded,pro_cat_encoded,Sub_Category_encoded,Quantity,Unit Cost,Unit Price,Cost,Revenue,profit
2016-04-14,14,4,2016,34.0,1,,25,3,16,1.0,100.0,122.0,100.0,122.0,22.0
2016-04-14,14,4,2016,34.0,1,,25,3,16,1.0,210.0,266.0,210.0,266.0,56.0
2016-04-14,14,4,2016,42.0,0,,23,3,16,3.0,241.67,301.0,725.0,903.0,178.0
2016-04-14,14,4,2016,40.0,0,,23,3,15,2.0,70.0,90.5,140.0,181.0,41.0
2016-04-14,14,4,2016,40.0,0,,23,2,14,1.0,2320.0,2308.0,2320.0,2308.0,-12.0
2016-04-14,14,4,2016,42.0,0,,23,3,16,1.0,40.0,49.0,40.0,49.0,9.0
2016-04-15,15,4,2016,36.0,1,,22,1,4,2.0,921.0,1225.0,1842.0,2450.0,608.0
2016-04-15,15,4,2016,44.0,0,,24,3,16,2.0,192.5,249.0,385.0,498.0,113.0
2016-04-15,15,4,2016,31.0,0,,21,2,14,1.0,769.0,1006.0,769.0,1006.0,237.0
2016-04-15,15,4,2016,45.0,1,,24,2,14,1.0,2295.0,2381.0,2295.0,2381.0,86.0
2016-04-16,16,4,2016,27.0,1,,25,3,15,2.0,210.0,256.5,420.0,513.0,93.0
2016-04-17,17,4,2016,23.0,1,,23,3,13,2.0,50.0,59.5,100.0,119.0,19.0
2016-04-17,17,4,2016,50.0,0,,22,3,16,1.0,602.0,747.0,602.0,747.0,145.0
2016-04-17,17,4,2016,54.0,1,,23,1,12,1.0,1404.0,1661.0,1404.0,1661.0,257.0
2016-04-17,17,4,2016,27.0,1,,25,3,15,2.0,297.5,394.5,595.0,789.0,194.0
2016-04-18,18,4,2016,32.0,0,,24,1,12,2.0,650.0,769.5,1300.0,1539.0,239.0
2016-04-18,18,4,2016,32.0,0,,24,3,16,2.0,4.0,5.5,8.0,11.0,3.0
2016-04-18,18,4,2016,64.0,0,,24,3,16,1.0,23.0,25.0,23.0,25.0,2.0
2016-04-18,18,4,2016,64.0,0,,24,3,16,3.0,26.67,35.333333,80.0,106.0,26.0
2016-04-18,18,4,2016,64.0,0,,24,3,16,3.0,326.67,398.666667,980.0,1196.0,216.0
2016-04-18,18,4,2016,28.0,1,,25,3,15,2.0,17.5,24.0,35.0,48.0,13.0
2016-04-18,18,4,2016,32.0,0,,24,3,16,3.0,65.33,82.0,196.0,246.0,50.0
2016-04-18,18,4,2016,53.0,0,,25,1,12,1.0,700.0,864.0,700.0,864.0,164.0
2016-04-18,18,4,2016,20.0,1,,23,2,9,3.0,794.67,842.333333,2384.0,2527.0,143.0
2016-04-19,19,4,2016,22.0,1,,24,3,16,1.0,16.0,20.0,16.0,20.0,4.0
2016-04-19,19,4,2016,38.0,0,,24,3,15,3.0,23.33,26.333333,70.0,79.0,9.0
2016-04-19,19,4,2016,42.0,0,,20,2,9,3.0,794.67,874.0,2384.0,2622.0,238.0
2016-04-19,19,4,2016,42.0,0,,20,3,13,2.0,67.5,69.5,135.0,139.0,4.0
2016-04-19,19,4,2016,42.0,0,,20,3,13,1.0,140.0,131.0,140.0,131.0,-9.0
2016-04-19,19,4,2016,43.0,0,,25,2,11,1.0,1120.0,1218.0,1120.0,1218.0,98.0
2016-04-19,19,4,2016,43.0,0,,22,3,16,1.0,105.0,146.0,105.0,146.0,41.0
2016-04-19,19,4,2016,50.0,1,,25,1,12,1.0,900.0,1089.0,900.0,1089.0,189.0
2016-04-19,19,4,2016,22.0,1,,24,3,16,1.0,450.0,610.0,450.0,610.0,160.0
2016-04-20,20,4,2016,43.0,0,,12,3,15,3.0,210.0,306.333333,630.0,919.0,289.0
2016-04-20,20,4,2016,34.0,1,,24,3,16,3.0,326.0,417.333333,978.0,1252.0,274.0
2016-04-21,21,4,2016,30.0,0,,17,3,16,1.0,145.0,214.0,145.0,214.0,69.0
2016-04-21,21,4,2016,44.0,0,,24,3,16,2.0,44.0,52.5,88.0,105.0,17.0
2016-04-21,21,4,2016,39.0,0,,25,3,16,1.0,365.0,442.0,365.0,442.0,77.0
2016-04-21,21,4,2016,22.0,1,,24,3,16,2.0,345.0,382.0,690.0,764.0,74.0
2016-04-21,21,4,2016,22.0,1,,24,3,16,3.0,23.0,28.333333,69.0,85.0,16.0
2016-04-21,21,4,2016,44.0,0,,24,3,16,2.0,161.0,212.0,322.0,424.0,102.0
2016-04-21,21,4,2016,43.0,0,,25,3,16,2.0,30.0,35.5,60.0,71.0,11.0
2016-04-21,21,4,2016,30.0,0,,17,1,10,2.0,72.0,77.5,144.0,155.0,11.0
2016-04-21,21,4,2016,30.0,0,,17,3,15,3.0,326.67,300.333333,980.0,901.0,-79.0
2016-04-22,22,4,2016,39.0,0,,25,3,15,3.0,256.67,306.333333,770.0,919.0,149.0
2016-04-22,22,4,2016,44.0,0,,11,2,9,1.0,2384.0,3161.0,2384.0,3161.0,777.0
2016-04-22,22,4,2016,49.0,0,,14,2,9,3.0,794.67,1115.0,2384.0,3345.0,961.0
2016-04-22,22,4,2016,43.0,0,,13,2,9,3.0,794.67,931.333333,2384.0,2794.0,410.0
2016-04-22,22,4,2016,43.0,0,,13,1,10,1.0,162.0,239.0,162.0,239.0,77.0
2016-04-22,22,4,2016,39.0,0,,25,1,6,2.0,232.5,328.5,465.0,657.0,192.0
2016-04-22,22,4,2016,39.0,0,,25,3,16,3.0,5.0,6.333333,15.0,19.0,4.0
2016-04-23,23,4,2016,38.0,0,,24,3,16,2.0,118.0,142.0,236.0,284.0,48.0
2016-04-23,23,4,2016,35.0,0,,25,1,12,1.0,1350.0,1739.0,1350.0,1739.0,389.0
2016-04-24,24,4,2016,61.0,1,,23,3,15,3.0,338.33,433.666667,1015.0,1301.0,286.0
2016-04-24,24,4,2016,42.0,1,,20,3,13,3.0,30.0,31.333333,90.0,94.0,4.0
2016-04-24,24,4,2016,44.0,0,,11,2,9,3.0,794.67,1061.333333,2384.0,3184.0,800.0
2016-04-24,24,4,2016,61.0,1,,23,3,16,3.0,24.0,30.666667,72.0,92.0,20.0
2016-04-24,24,4,2016,45.0,0,,22,2,11,2.0,850.5,840.0,1701.0,1680.0,-21.0
2016-04-24,24,4,2016,34.0,1,,24,3,16,2.0,60.0,70.5,120.0,141.0,21.0
2016-04-24,24,4,2016,42.0,1,,20,3,13,3.0,1.67,2.666667,5.0,8.0,3.0
2016-04-25,25,4,2016,36.0,0,,24,3,16,1.0,32.0,42.0,32.0,42.0,10.0
2016-04-25,25,4,2016,30.0,1,,25,3,15,3.0,151.67,184.666667,455.0,554.0,99.0
2016-04-25,25,4,2016,30.0,0,,17,1,6,3.0,171.33,295.666667,514.0,887.0,373.0
2016-04-25,25,4,2016,36.0,0,,24,3,16,3.0,38.33,51.0,115.0,153.0,38.0
2016-04-25,25,4,2016,37.0,1,,25,3,8,1.0,239.0,323.0,239.0,323.0,84.0
2016-04-25,25,4,2016,36.0,0,,24,3,16,1.0,980.0,1199.0,980.0,1199.0,219.0
2016-04-25,25,4,2016,30.0,0,,17,3,16,3.0,5.0,7.666667,15.0,23.0,8.0
2016-04-25,25,4,2016,34.0,1,,25,3,15,1.0,420.0,499.0,420.0,499.0,79.0
2016-04-25,25,4,2016,24.0,1,,25,3,16,3.0,141.33,184.333333,424.0,553.0,129.0
2016-04-25,25,4,2016,24.0,1,,25,3,16,2.0,15.0,16.0,30.0,32.0,2.0
2016-04-26,26,4,2016,36.0,0,,23,2,9,3.0,247.33,260.666667,742.0,782.0,40.0
2016-04-26,26,4,2016,38.0,0,,25,3,7,1.0,198.0,265.0,198.0,265.0,67.0
2016-04-26,26,4,2016,33.0,0,,24,2,9,2.0,607.5,615.0,1215.0,1230.0,15.0
2016-04-26,26,4,2016,34.0,1,,25,3,16,1.0,406.0,550.0,406.0,550.0,144.0
2016-04-26,26,4,2016,34.0,1,,25,3,16,3.0,43.33,55.0,130.0,165.0,35.0
2016-04-26,26,4,2016,34.0,1,,25,3,15,1.0,385.0,492.0,385.0,492.0,107.0
2016-04-27,27,4,2016,31.0,0,,24,1,10,3.0,12.0,15.333333,36.0,46.0,10.0
2016-04-27,27,4,2016,58.0,0,,25,2,14,3.0,773.33,836.0,2320.0,2508.0,188.0
2016-04-27,27,4,2016,37.0,1,,22,2,14,3.0,765.0,818.666667,2295.0,2456.0,161.0
2016-04-27,27,4,2016,35.0,0,,25,1,10,2.0,13.5,17.0,27.0,34.0,7.0
2016-04-28,28,4,2016,36.0,0,,24,3,16,3.0,23.33,24.666667,70.0,74.0,4.0
2016-04-28,28,4,2016,40.0,0,,23,2,9,3.0,794.67,758.333333,2384.0,2275.0,-109.0
2016-04-28,28,4,2016,40.0,0,,23,3,15,2.0,525.0,685.0,1050.0,1370.0,320.0
2016-04-28,28,4,2016,39.0,1,,23,3,7,1.0,352.0,459.0,352.0,459.0,107.0
2016-04-28,28,4,2016,39.0,1,,23,2,14,3.0,256.33,252.666667,769.0,758.0,-11.0
2016-04-28,28,4,2016,28.0,1,,25,3,16,1.0,348.0,378.0,348.0,378.0,30.0
2016-04-28,28,4,2016,28.0,1,,25,3,16,2.0,40.0,51.5,80.0,103.0,23.0
2016-04-28,28,4,2016,42.0,0,,23,3,16,2.0,204.0,240.5,408.0,481.0,73.0
2016-04-28,28,4,2016,42.0,0,,23,3,16,2.0,48.0,60.5,96.0,121.0,25.0
2016-04-28,28,4,2016,33.0,1,,25,3,7,1.0,550.0,687.0,550.0,687.0,137.0
2016-04-28,28,4,2016,37.0,0,,25,1,6,1.0,441.0,525.0,441.0,525.0,84.0
2016-04-28,28,4,2016,36.0,0,,24,3,16,3.0,175.0,203.666667,525.0,611.0,86.0
2016-04-29,29,4,2016,42.0,1,,22,3,8,3.0,29.0,38.333333,87.0,115.0,28.0
2016-04-29,29,4,2016,58.0,0,,25,2,14,2.0,1160.0,1187.5,2320.0,2375.0,55.0
2016-04-29,29,4,2016,53.0,1,,25,1,12,2.0,324.0,399.5,648.0,799.0,151.0
2016-04-29,29,4,2016,40.0,0,,23,2,14,3.0,765.0,834.666667,2295.0,2504.0,209.0
2016-04-29,29,4,2016,53.0,1,,25,2,11,3.0,814.33,851.333333,2443.0,2554.0,111.0
2016-04-29,29,4,2016,53.0,1,,25,1,10,2.0,81.0,105.5,162.0,211.0,49.0
2016-04-29,29,4,2016,53.0,1,,25,3,15,3.0,93.33,107.0,280.0,321.0,41.0
2016-04-30,30,4,2016,27.0,1,,25,3,7,2.0,176.0,212.0,352.0,424.0,72.0
2016-04-30,30,4,2016,32.0,0,,24,3,16,2.0,122.5,161.0,245.0,322.0,77.0
2016-04-30,30,4,2016,30.0,0,,17,3,16,1.0,16.0,15.0,16.0,15.0,-1.0
2016-04-30,30,4,2016,54.0,0,,24,3,16,1.0,53.0,58.0,53.0,58.0,5.0
2016-04-30,30,4,2016,30.0,0,,17,3,16,2.0,75.0,96.5,150.0,193.0,43.0
2016-04-30,30,4,2016,37.0,0,,10,3,15,1.0,805.0,740.0,805.0,740.0,-65.0
2016-04-30,30,4,2016,32.0,0,,24,2,14,3.0,773.33,871.666667,2320.0,2615.0,295.0
2016-04-30,30,4,2016,32.0,0,,24,3,16,2.0,55.0,73.0,110.0,146.0,36.0
2016-05-01,1,5,2016,47.0,0,,24,3,7,3.0,29.33,31.666667,88.0,95.0,7.0
2016-05-01,1,5,2016,53.0,1,,25,3,13,3.0,43.33,50.666667,130.0,152.0,22.0
2016-05-01,1,5,2016,34.0,1,,25,1,12,2.0,27.0,35.0,54.0,70.0,16.0
2016-05-01,1,5,2016,30.0,1,,25,3,13,2.0,62.5,81.5,125.0,163.0,38.0
2016-05-01,1,5,2016,30.0,1,,25,3,13,1.0,225.0,264.0,225.0,264.0,39.0
2016-05-01,1,5,2016,30.0,1,,24,3,7,2.0,329.5,409.0,659.0,818.0,159.0
2016-05-01,1,5,2016,31.0,1,,7,2,14,2.0,1160.0,1094.0,2320.0,2188.0,-132.0
2016-05-03,3,5,2016,34.0,1,,25,1,10,3.0,27.0,31.333333,81.0,94.0,13.0
2016-05-03,3,5,2016,33.0,1,,25,3,7,3.0,212.33,259.0,637.0,777.0,140.0
2016-05-03,3,5,2016,43.0,0,,25,2,11,3.0,180.0,173.666667,540.0,521.0,-19.0
2016-05-03,3,5,2016,52.0,1,,25,2,14,1.0,769.0,848.0,769.0,848.0,79.0
2016-05-03,3,5,2016,37.0,0,,25,3,5,2.0,330.0,416.0,660.0,832.0,172.0
2016-05-04,4,5,2016,48.0,0,,25,1,6,3.0,24.33,30.333333,73.0,91.0,18.0
2016-05-04,4,5,2016,44.0,0,,24,3,16,1.0,65.0,85.0,65.0,85.0,20.0
2016-05-04,4,5,2016,38.0,1,,23,1,12,3.0,166.67,170.0,500.0,510.0,10.0
2016-05-04,4,5,2016,47.0,0,,25,3,2,2.0,1020.0,1317.0,2040.0,2634.0,594.0
2016-05-04,4,5,2016,28.0,1,,23,1,10,1.0,63.0,75.0,63.0,75.0,12.0
2016-05-04,4,5,2016,52.0,0,,20,2,9,1.0,742.0,808.0,742.0,808.0,66.0
2016-05-04,4,5,2016,52.0,0,,20,3,13,3.0,1.67,1.666667,5.0,5.0,0.0
2016-05-04,4,5,2016,52.0,0,,20,3,13,2.0,27.0,43.0,54.0,86.0,32.0
2016-05-05,5,5,2016,35.0,0,,25,1,10,3.0,75.0,88.333333,225.0,265.0,40.0
2016-05-05,5,5,2016,55.0,1,,23,3,13,1.0,90.0,121.0,90.0,121.0,31.0
2016-05-05,5,5,2016,23.0,1,,25,1,10,1.0,144.0,185.0,144.0,185.0,41.0
2016-05-05,5,5,2016,37.0,1,,22,1,6,1.0,196.0,246.0,196.0,246.0,50.0
2016-05-05,5,5,2016,22.0,1,,24,3,16,3.0,48.33,61.0,145.0,183.0,38.0
2016-05-05,5,5,2016,55.0,1,,23,3,13,3.0,48.33,60.666667,145.0,182.0,37.0
2016-05-05,5,5,2016,22.0,1,,24,3,16,3.0,30.0,38.333333,90.0,115.0,25.0
2016-05-06,6,5,2016,34.0,1,,25,3,16,1.0,377.0,437.0,377.0,437.0,60.0
2016-05-06,6,5,2016,34.0,1,,25,3,16,3.0,43.33,56.333333,130.0,169.0,39.0
2016-05-06,6,5,2016,51.0,1,,23,2,11,1.0,540.0,594.0,540.0,594.0,54.0
2016-05-06,6,5,2016,51.0,1,,23,1,10,2.0,108.0,147.5,216.0,295.0,79.0
2016-05-07,7,5,2016,27.0,1,,25,3,7,2.0,242.0,298.5,484.0,597.0,113.0
2016-05-07,7,5,2016,41.0,0,,18,2,9,2.0,1192.0,1429.5,2384.0,2859.0,475.0
2016-05-07,7,5,2016,41.0,0,,18,3,15,2.0,367.5,546.0,735.0,1092.0,357.0
2016-05-07,7,5,2016,32.0,1,,25,1,6,2.0,294.0,330.0,588.0,660.0,72.0
2016-05-07,7,5,2016,52.0,1,,24,2,14,3.0,256.33,252.0,769.0,756.0,-13.0
2016-05-08,8,5,2016,33.0,0,,24,3,16,1.0,350.0,415.0,350.0,415.0,65.0
2016-05-08,8,5,2016,39.0,0,,25,3,16,3.0,3.0,3.333333,9.0,10.0,1.0
2016-05-08,8,5,2016,39.0,0,,25,1,6,1.0,318.0,404.0,318.0,404.0,86.0
2016-05-08,8,5,2016,26.0,1,,25,1,12,3.0,126.0,156.0,378.0,468.0,90.0
2016-05-08,8,5,2016,27.0,1,,23,2,9,3.0,405.0,446.333333,1215.0,1339.0,124.0
2016-05-08,8,5,2016,39.0,0,,25,3,15,1.0,70.0,93.0,70.0,93.0,23.0
2016-05-08,8,5,2016,33.0,0,,24,3,16,1.0,60.0,86.0,60.0,86.0,26.0
2016-05-08,8,5,2016,39.0,0,,25,3,16,1.0,625.0,757.0,625.0,757.0,132.0
2016-05-09,9,5,2016,28.0,1,,25,3,15,1.0,980.0,1128.0,980.0,1128.0,148.0
2016-05-09,9,5,2016,32.0,0,,24,2,14,1.0,2320.0,2413.0,2320.0,2413.0,93.0
2016-05-09,9,5,2016,27.0,1,,24,2,11,2.0,560.0,556.5,1120.0,1113.0,-7.0
2016-05-09,9,5,2016,27.0,1,,24,3,15,1.0,420.0,546.0,420.0,546.0,126.0
2016-05-09,9,5,2016,42.0,1,,24,3,8,2.0,28.0,38.5,56.0,77.0,21.0
2016-05-10,10,5,2016,30.0,1,,25,3,13,3.0,18.33,24.0,55.0,72.0,17.0
2016-05-10,10,5,2016,30.0,1,,25,3,13,3.0,12.0,14.333333,36.0,43.0,7.0
2016-05-10,10,5,2016,52.0,1,,25,2,14,3.0,765.0,815.333333,2295.0,2446.0,151.0
2016-05-10,10,5,2016,46.0,0,,25,3,7,1.0,374.0,493.0,374.0,493.0,119.0
2016-05-10,10,5,2016,46.0,0,,25,3,7,1.0,659.0,790.0,659.0,790.0,131.0
2016-05-11,11,5,2016,32.0,1,,25,3,8,2.0,36.0,43.5,72.0,87.0,15.0
2016-05-11,11,5,2016,52.0,1,,25,2,14,3.0,773.33,935.0,2320.0,2805.0,485.0
2016-05-11,11,5,2016,32.0,1,,25,3,2,1.0,3120.0,3887.0,3120.0,3887.0,767.0
2016-05-11,11,5,2016,39.0,0,,25,3,16,1.0,665.0,816.0,665.0,816.0,151.0
2016-05-11,11,5,2016,39.0,0,,25,3,16,2.0,15.0,20.5,30.0,41.0,11.0
2016-05-11,11,5,2016,39.0,0,,25,3,15,1.0,910.0,1109.0,910.0,1109.0,199.0
2016-05-12,12,5,2016,24.0,1,,21,3,15,3.0,326.67,479.0,980.0,1437.0,457.0
2016-05-12,12,5,2016,38.0,0,,24,3,16,2.0,58.0,75.0,116.0,150.0,34.0
2016-05-12,12,5,2016,39.0,0,,25,3,15,1.0,140.0,181.0,140.0,181.0,41.0
2016-05-12,12,5,2016,38.0,0,,24,3,16,1.0,25.0,28.0,25.0,28.0,3.0
2016-05-12,12,5,2016,27.0,0,,24,3,16,1.0,28.0,36.0,28.0,36.0,8.0
2016-05-12,12,5,2016,24.0,1,,25,3,16,1.0,560.0,626.0,560.0,626.0,66.0
2016-05-12,12,5,2016,24.0,1,,25,3,16,2.0,60.0,67.0,120.0,134.0,14.0
2016-05-12,12,5,2016,27.0,0,,24,3,16,1.0,64.0,87.0,64.0,87.0,23.0
2016-05-13,13,5,2016,38.0,0,,24,3,16,3.0,207.67,270.666667,623.0,812.0,189.0
2016-05-13,13,5,2016,56.0,0,,21,3,15,1.0,105.0,152.0,105.0,152.0,47.0
2016-05-13,13,5,2016,52.0,1,,25,2,14,1.0,2320.0,2595.0,2320.0,2595.0,275.0
2016-05-13,13,5,2016,24.0,1,,24,1,12,2.0,525.0,578.0,1050.0,1156.0,106.0
2016-05-14,14,5,2016,44.0,1,,24,3,16,1.0,551.0,746.0,551.0,746.0,195.0
2016-05-14,14,5,2016,44.0,1,,24,3,16,3.0,45.0,48.666667,135.0,146.0,11.0
2016-05-14,14,5,2016,19.0,1,,23,2,9,2.0,1192.0,1313.0,2384.0,2626.0,242.0
2016-05-14,14,5,2016,30.0,0,,17,1,10,1.0,90.0,101.0,90.0,101.0,11.0
2016-05-14,14,5,2016,44.0,1,,24,3,16,1.0,27.0,36.0,27.0,36.0,9.0
2016-05-14,14,5,2016,30.0,0,,17,3,16,1.0,645.0,794.0,645.0,794.0,149.0
2016-05-15,15,5,2016,30.0,0,,17,3,16,3.0,1.33,2.0,4.0,6.0,2.0
2016-05-15,15,5,2016,63.0,1,,25,3,16,3.0,33.33,40.333333,100.0,121.0,21.0
2016-05-15,15,5,2016,27.0,1,,24,2,11,2.0,560.0,545.0,1120.0,1090.0,-30.0
2016-05-15,15,5,2016,30.0,0,,17,3,16,1.0,193.0,161.0,193.0,161.0,-32.0
2016-05-15,15,5,2016,39.0,0,,25,3,15,2.0,437.5,535.0,875.0,1070.0,195.0
2016-05-15,15,5,2016,63.0,1,,25,3,16,3.0,183.33,214.333333,550.0,643.0,93.0
2016-05-16,16,5,2016,39.0,1,,23,2,9,3.0,247.33,302.0,742.0,906.0,164.0
2016-05-16,16,5,2016,45.0,1,,24,2,11,2.0,560.0,605.5,1120.0,1211.0,91.0
2016-05-16,16,5,2016,39.0,1,,23,3,15,2.0,297.5,421.5,595.0,843.0,248.0
2016-05-16,16,5,2016,47.0,0,,24,3,7,1.0,484.0,592.0,484.0,592.0,108.0
2016-05-16,16,5,2016,53.0,1,,24,3,16,2.0,140.0,161.0,280.0,322.0,42.0
2016-05-17,17,5,2016,41.0,0,,13,2,9,1.0,2384.0,3245.0,2384.0,3245.0,861.0
2016-05-17,17,5,2016,41.0,0,,13,3,13,3.0,66.0,105.666667,198.0,317.0,119.0
2016-05-17,17,5,2016,35.0,0,,25,3,16,3.0,41.67,51.333333,125.0,154.0,29.0
2016-05-17,17,5,2016,35.0,0,,25,3,16,1.0,735.0,932.0,735.0,932.0,197.0
2016-05-17,17,5,2016,41.0,0,,13,3,13,3.0,13.33,20.0,40.0,60.0,20.0
2016-05-17,17,5,2016,46.0,1,,25,3,2,3.0,200.0,256.0,600.0,768.0,168.0
2016-05-17,17,5,2016,38.0,0,,24,3,15,2.0,105.0,134.0,210.0,268.0,58.0
2016-05-18,18,5,2016,20.0,1,,21,3,15,2.0,280.0,444.0,560.0,888.0,328.0
2016-05-18,18,5,2016,62.0,1,,23,1,12,2.0,475.0,601.0,950.0,1202.0,252.0
2016-05-18,18,5,2016,33.0,1,,25,3,8,2.0,119.5,152.5,239.0,305.0,66.0
2016-05-18,18,5,2016,62.0,1,,23,3,15,3.0,326.67,406.0,980.0,1218.0,238.0
2016-05-18,18,5,2016,33.0,1,,25,3,7,2.0,66.0,86.0,132.0,172.0,40.0
2016-05-18,18,5,2016,32.0,0,,24,2,11,3.0,567.0,638.0,1701.0,1914.0,213.0
2016-05-18,18,5,2016,34.0,1,,25,1,12,3.0,180.0,239.666667,540.0,719.0,179.0
2016-05-18,18,5,2016,32.0,0,,24,1,12,3.0,342.0,388.0,1026.0,1164.0,138.0
2016-05-19,19,5,2016,37.0,0,,23,1,12,3.0,162.0,199.0,486.0,597.0,111.0
2016-05-20,20,5,2016,38.0,1,,25,3,7,2.0,198.0,278.0,396.0,556.0,160.0
2016-05-20,20,5,2016,27.0,1,,21,3,16,2.0,12.5,21.0,25.0,42.0,17.0
2016-05-20,20,5,2016,27.0,1,,21,3,16,1.0,551.0,761.0,551.0,761.0,210.0
2016-05-20,20,5,2016,27.0,1,,21,3,15,1.0,945.0,1354.0,945.0,1354.0,409.0
2016-05-20,20,5,2016,40.0,0,,13,2,9,3.0,794.67,1065.666667,2384.0,3197.0,813.0
2016-05-21,21,5,2016,26.0,0,,25,3,16,3.0,18.67,21.0,56.0,63.0,7.0
2016-05-21,21,5,2016,23.0,0,,25,3,7,1.0,66.0,79.0,66.0,79.0,13.0
2016-05-21,21,5,2016,36.0,1,,23,2,9,3.0,247.33,262.0,742.0,786.0,44.0
2016-05-21,21,5,2016,26.0,0,,25,3,16,3.0,23.0,28.666667,69.0,86.0,17.0
2016-05-21,21,5,2016,40.0,1,,15,2,9,1.0,742.0,668.0,742.0,668.0,-74.0
2016-05-21,21,5,2016,40.0,1,,15,3,13,1.0,50.0,68.0,50.0,68.0,18.0
2016-05-21,21,5,2016,40.0,1,,15,1,6,2.0,330.5,468.0,661.0,936.0,275.0
2016-05-21,21,5,2016,27.0,1,,25,3,7,2.0,187.0,217.5,374.0,435.0,61.0
2016-05-21,21,5,2016,40.0,1,,15,3,13,2.0,18.0,20.5,36.0,41.0,5.0
2016-05-21,21,5,2016,35.0,0,,25,3,16,1.0,630.0,783.0,630.0,783.0,153.0
2016-05-21,21,5,2016,35.0,0,,25,3,16,3.0,5.0,6.666667,15.0,20.0,5.0
2016-05-22,22,5,2016,22.0,0,,10,2,11,3.0,180.0,194.666667,540.0,584.0,44.0
2016-05-22,22,5,2016,39.0,1,,23,2,9,3.0,794.67,819.0,2384.0,2457.0,73.0
2016-05-22,22,5,2016,39.0,1,,23,3,15,1.0,35.0,46.0,35.0,46.0,11.0
2016-05-22,22,5,2016,59.0,0,,25,3,16,1.0,33.0,38.0,33.0,38.0,5.0
2016-05-22,22,5,2016,59.0,0,,25,3,16,2.0,18.0,21.0,36.0,42.0,6.0
2016-05-22,22,5,2016,27.0,1,,25,3,7,2.0,55.0,62.5,110.0,125.0,15.0
2016-05-23,23,5,2016,45.0,1,,24,2,14,2.0,384.5,380.0,769.0,760.0,-9.0
2016-05-23,23,5,2016,28.0,1,,25,3,16,3.0,50.0,59.333333,150.0,178.0,28.0
2016-05-23,23,5,2016,42.0,1,,25,3,2,3.0,40.0,55.333333,120.0,166.0,46.0
2016-05-23,23,5,2016,31.0,1,,23,3,15,2.0,87.5,109.0,175.0,218.0,43.0
2016-05-23,23,5,2016,43.0,0,,25,3,16,2.0,57.5,69.5,115.0,139.0,24.0
2016-05-23,23,5,2016,43.0,0,,25,3,16,2.0,7.0,8.5,14.0,17.0,3.0
2016-05-23,23,5,2016,39.0,1,,23,3,16,2.0,172.0,220.0,344.0,440.0,96.0
2016-05-23,23,5,2016,39.0,1,,23,3,16,1.0,20.0,25.0,20.0,25.0,5.0
2016-05-23,23,5,2016,39.0,1,,23,3,15,1.0,1015.0,1311.0,1015.0,1311.0,296.0
2016-05-23,23,5,2016,39.0,1,,23,1,10,2.0,63.0,82.5,126.0,165.0,39.0
2016-05-23,23,5,2016,39.0,1,,23,1,12,2.0,400.0,504.0,800.0,1008.0,208.0
2016-05-23,23,5,2016,39.0,1,,23,2,11,2.0,270.0,299.0,540.0,598.0,58.0
2016-05-23,23,5,2016,43.0,0,,25,3,16,3.0,222.33,312.0,667.0,936.0,269.0
2016-05-24,24,5,2016,43.0,0,,25,2,11,1.0,540.0,549.0,540.0,549.0,9.0
2016-05-24,24,5,2016,32.0,1,,25,2,14,1.0,769.0,847.0,769.0,847.0,78.0
2016-05-25,25,5,2016,39.0,1,,12,1,12,3.0,522.0,699.666667,1566.0,2099.0,533.0
2016-05-25,25,5,2016,34.0,1,,25,3,16,2.0,4.5,5.5,9.0,11.0,2.0
2016-05-25,25,5,2016,63.0,1,,25,3,16,1.0,754.0,982.0,754.0,982.0,228.0
2016-05-25,25,5,2016,34.0,1,,25,3,16,2.0,10.0,13.0,20.0,26.0,6.0
2016-05-25,25,5,2016,63.0,1,,25,3,16,3.0,3.33,4.333333,10.0,13.0,3.0
2016-05-25,25,5,2016,34.0,1,,25,3,16,2.0,280.0,331.0,560.0,662.0,102.0
2016-05-25,25,5,2016,22.0,1,,24,3,15,1.0,560.0,634.0,560.0,634.0,74.0
2016-05-25,25,5,2016,22.0,1,,24,3,16,1.0,33.0,37.0,33.0,37.0,4.0
2016-05-25,25,5,2016,39.0,1,,23,2,9,2.0,1192.0,1301.0,2384.0,2602.0,218.0
2016-05-25,25,5,2016,39.0,1,,23,3,15,1.0,595.0,694.0,595.0,694.0,99.0
2016-05-26,26,5,2016,21.0,1,,23,2,9,3.0,794.67,875.666667,2384.0,2627.0,243.0
2016-05-26,26,5,2016,35.0,0,,25,1,12,2.0,270.0,330.0,540.0,660.0,120.0
2016-05-26,26,5,2016,47.0,0,,23,1,12,2.0,450.0,524.5,900.0,1049.0,149.0
2016-05-26,26,5,2016,35.0,0,,25,1,10,2.0,72.0,104.5,144.0,209.0,65.0
2016-05-26,26,5,2016,28.0,1,,25,3,16,3.0,245.0,312.0,735.0,936.0,201.0
2016-05-26,26,5,2016,34.0,1,,25,3,16,3.0,70.0,91.333333,210.0,274.0,64.0
2016-05-26,26,5,2016,52.0,1,,25,2,14,1.0,2320.0,2601.0,2320.0,2601.0,281.0
2016-05-26,26,5,2016,64.0,1,,24,3,13,1.0,210.0,249.0,210.0,249.0,39.0
2016-05-26,26,5,2016,64.0,1,,24,3,13,3.0,25.0,32.0,75.0,96.0,21.0
